TE,Ed Dickson,4500,3.1127509767847954
TE,Brent Celek,4600,3.067988178073821
TE,Marcedes Lewis,4500,3.0497772088338535
TE,Tyler Higbee,4500,3.0475166196313763
TE,Brandon Bostick,4500,3.030269871507129
TE,Erik Swoope,4500,3.0191192158779514
TE,Brandon Myers,4500,2.971821546695697
TE,Garrett Celek,4500,2.9688940773998613
TE,Alan Cross,4500,2.948522544187363
TE,Virgil Green,4500,2.9312661646931764
TE,Ben Koyack,4500,2.915658749812232
TE,Austin Hooper,4700,2.8817373577946874
TE,Nick Vannett,4500,2.8788659638151795
TE,Luke Stocker,4500,2.8775408140989316
TE,Stephen Anderson,4500,2.847279716303592
TE,Luke Willson,4500,2.6910575705157456
TE,Gavin Escobar,4500,2.63447120875597
TE,Darren Fells,4500,2.4830292181854254
TE,Sean McGrath,4500,2.468527800089089
TE,Derek Carrier,4500,2.3868252329711477
TE,Larry Donnell,4500,2.3838025754884313
TE,Xavier Grimble,4500,2.2787584677165422
TE,C.J. Uzomah,4500,2.2662524705105156
TE,Jeff Heuerman,4500,2.2662524705105156
TE,Kellen Davis,4500,2.2662524705105156
TE,Jace Amaro,4500,2.2662524705105156
TE,Cory Harkey,4500,2.2662524705105156
TE,Geoff Swaim,4500,2.2662524705105156
TE,Cole Wick,4500,2.2662524705105156
TE,Jordan Cameron,4500,2.2662524705105156
TE,Clay Harbor,4500,2.2662524705105156
TE,Brandon Williams,4500,2.2662524705105156
TE,Jacob Tamme,4500,2.2662524705105156
TE,Troy Niklas,4500,2.2662524705105156
TE,Niles Paul,4500,2.2662524705105156
TE,MyCole Pruitt,4500,2.2662524705105156
TE,Khari Lee,4500,2.2662524705105156
TE,Temarrick Hemingway,4500,2.2662524705105156
TE,Orson Charles,4500,2.2662524705105156
TE,Ryan Hewitt,4500,2.265840623070656
TE,Randall Telfer,4500,2.203511860261085
TE,David Johnson,4500,2.1181632909784236
TE,Phillip Supernaw,4500,2.083095650013015
TE,Justin Perillo,4500,2.027790592190055
TE,Logan Paulsen,4500,2.0256332216561908
TE,Tyler Kroft,4500,2.0242452565829745
TE,John Phillips,4500,1.9265140009342288
TE,Blake Bell,4500,1.8240207962731811
DEF,Seattle seahawks,4700,4.729390976661042
DEF,Tampa bay buccaneers,4100,4.199151834657043
DEF,New york giants,4500,3.983160016203416
DEF,San francisco 49ers,4200,3.5977298582187367
DEF,New orleans saints,4000,3.2388841806291575
DEF,DALlas cowboys,4600,3.191353985004182
DEF,green bay packers,4400
